Date,AAPL,MSFT,SPY,TSLA
2019-08-13,50.22223663330078,130.4188690185547,265.5442199707031,15.666666984558105
2019-08-14,48.72736740112305,126.49140167236328,257.6927185058594,14.641332626342773
2019-08-15,48.484649658203125,126.20816802978516,258.3735046386719,14.37600040435791
2019-08-16,49.62862014770508,128.52122497558594,262.1858825683594,14.662667274475098
2019-08-19,50.55390548706055,130.67379760742188,265.3446350097656,15.121999740600586
2019-08-20,50.556297302246094,129.5880584716797,263.31134033203125,15.057332992553711
2019-08-21,51.1042594909668,131.0325469970703,265.4535217285156,14.722000122070312
2019-08-22,51.06099319458008,130.07899475097656,265.3717956542969,14.8100004196167
2019-08-23,48.700923919677734,125.93437957763672,258.5550842285156,14.09333324432373
2019-08-26,49.626216888427734,127.87923431396484,261.4143371582031,14.333333015441895
2019-08-27,49.06623458862305,128.1530303955078,260.38861083984375,14.272000312805176
2019-08-28,49.395503997802734,127.98311614990234,262.2220764160156,14.37266731262207
2019-08-29,50.23186492919922,130.3999786376953,265.57147216796875,14.780667304992676
2019-08-30,50.166969299316406,130.154541015625,265.4535217285156,15.040666580200195
2019-09-03,49.43635559082031,128.43624877929688,263.9013977050781,15.000666618347168
2019-09-04,50.27510452270508,129.93736267089844,266.896728515625,14.711999893188477
2019-09-05,51.2580680847168,132.2221221923828,270.3278503417969,15.305333137512207
2019-09-06,51.25326156616211,131.32521057128906,270.53662109375,15.16333293914795
2019-09-09,51.471961975097656,129.8335418701172,270.6726989746094,15.452667236328125
2019-09-10,52.08000946044922,128.47401428222656,270.6092224121094,15.702667236328125
2019-09-11,53.735897064208984,128.5117645263672,272.53338623046875,16.47333335876465
2019-09-12,53.615726470947266,129.8335418701172,273.4775390625,16.391332626342773
2019-09-13,52.57267761230469,129.6447296142578,273.2959289550781,16.34666633605957
2019-09-16,52.84906768798828,128.71005249023438,272.4518127441406,16.187332153320312
2019-09-17,53.041324615478516,129.71075439453125,273.1416931152344,16.319332122802734
2019-09-18,53.538822174072266,130.77761840820312,273.30499267578125,16.232667922973633
2019-09-19,53.10382080078125,133.1851043701172,273.2868347167969,16.440000534057617
2019-09-20,52.327545166015625,131.64625549316406,271.99560546875,16.041332244873047
2019-09-23,52.56548309326172,131.36300659179688,271.9317321777344,16.082000732421875
2019-09-24,52.315528869628906,129.70140075683594,269.7979431152344,14.880666732788086
2019-09-25,53.12063980102539,131.57064819335938,271.39373779296875,15.24666690826416
2019-09-26,52.846656799316406,131.74061584472656,270.8283386230469,16.17066764831543
2019-09-27,52.58951187133789,130.03179931640625,269.3694152832031,16.142000198364258
2019-09-30,53.82722091674805,131.25912475585938,270.61865234375,16.058000564575195
2019-10-01,53.97623062133789,129.40867614746094,267.3996887207031,16.312667846679688
2019-10-02,52.62316131591797,127.12393951416016,262.6761779785156,16.208667755126953
2019-10-03,53.07017517089844,128.662841796875,264.8282165527344,15.535332679748535
2019-10-04,54.557823181152344,130.3999786376953,268.4119873046875,15.428667068481445
2019-10-07,54.56984329223633,129.45591735839844,267.25384521484375,15.847999572753906
2019-10-08,53.930564880371094,128.08692932128906,263.10479736328125,16.003332138061523
2019-10-09,54.56262969970703,130.5133056640625,265.603271484375,16.302000045776367
2019-10-10,55.298057556152344,131.32521057128906,267.3996887207031,16.31599998474121
2019-10-11,56.768890380859375,131.87277221679688,270.17181396484375,16.525999069213867
2019-10-14,56.68717575073242,131.75009155273438,269.87091064453125,17.130666732788086
2019-10-15,56.554996490478516,133.6571807861328,272.5427551269531,17.19266700744629
2019-10-16,56.32668685913086,132.56201171875,272.1050109863281,17.316667556762695
2019-10-17,56.54538345336914,131.8822784423828,272.9074401855469,17.46466636657715
2019-10-18,56.816959381103516,129.7296600341797,271.712890625,17.1299991607666
2019-10-21,57.80232620239258,130.69265747070312,273.554931640625,16.899999618530273
2019-10-22,57.670143127441406,128.74781799316406,272.6612548828125,17.038667678833008
2019-10-23,58.44401168823242,129.5691680908203,273.45465087890625,16.978666305541992
2019-10-24,58.540130615234375,132.11830139160156,273.9013977050781,19.978666305541992
2019-10-25,59.26113510131836,132.86410522460938,275.02301025390625,21.875333786010742
2019-10-28,59.85476303100586,136.13075256347656,276.57330322265625,21.847333908081055
2019-10-29,58.47043991088867,134.84677124023438,276.4911804199219,21.08133316040039
2019-10-30,58.463226318359375,136.52723693847656,277.33929443359375,21.000667572021484
2019-10-31,59.78506088256836,135.35655212402344,276.6005554199219,20.994667053222656
2019-11-01,61.48179626464844,135.68701171875,279.1629638671875,20.887332916259766
2019-11-04,61.885555267333984,136.4706268310547,280.2845764160156,21.1646671295166
2019-11-05,61.79663848876953,136.3856658935547,279.9745178222656,21.148000717163086
2019-11-06,61.823081970214844,136.0079803466797,280.03839111328125,21.77199935913086
2019-11-07,62.53658676147461,136.19680786132812,281.0231628417969,22.369333267211914
2019-11-08,62.70773696899414,137.80178833007812,281.71624755859375,22.47599983215332
2019-11-11,63.20430374145508,137.94342041015625,281.17828369140625,23.006000518798828
2019-11-12,63.14644241333008,138.84974670410156,281.77093505859375,23.32866668701172
2019-11-13,63.751522064208984,139.07635498046875,281.8621520996094,23.073999404907227
2019-11-14,63.31037902832031,139.78443908691406,282.2724609375,23.290000915527344
2019-11-15,64.06246185302734,141.587646484375,284.3150634765625,23.47800064086914
2019-11-18,64.3854751586914,141.9369659423828,284.52471923828125,23.332666397094727
2019-11-19,64.19021606445312,141.984130859375,284.44281005859375,23.968000411987305
2019-11-20,63.44294738769531,141.73789978027344,283.3850402832031,23.481332778930664
2019-11-21,63.15852355957031,141.60525512695312,282.928955078125,23.655332565307617
2019-11-22,63.103057861328125,141.70945739746094,283.5582275390625,22.202667236328125
2019-11-25,64.2094955444336,143.26303100585938,285.7558898925781,22.422666549682617
2019-11-26,63.70812225341797,144.0209503173828,286.4033508300781,21.92799949645996
2019-11-27,64.56385803222656,144.29566955566406,287.6799621582031,22.086000442504883
2019-11-29,64.42163848876953,143.40516662597656,286.6130065917969,21.996000289916992
2019-12-02,63.67678451538086,141.67160034179688,284.1783752441406,22.32466697692871
2019-12-03,62.54140853881836,141.4442138671875,282.2724609375,22.413333892822266
2019-12-04,63.09343719482422,141.9557647705078,284.01422119140625,22.20199966430664
2019-12-05,64.01908111572266,142.0315704345703,284.52471923828125,22.024667739868164
2019-12-06,65.25568389892578,143.75572204589844,287.1236572265625,22.392667770385742
2019-12-09,64.34211730957031,143.38623046875,286.2209167480469,22.635332107543945
2019-12-10,64.71813201904297,143.1683349609375,285.90185546875,23.256000518798828
2019-12-11,65.27014923095703,143.70835876464844,286.7133483886719,23.51333236694336
2019-12-12,65.43647766113281,145.16720581054688,289.1845703125,23.978666305541992
2019-12-13,66.32596588134766,146.3892364501953,289.3577575683594,23.892667770385742
2019-12-16,67.4613037109375,147.3365478515625,291.3456726074219,25.433332443237305
